TransactionID,Supplier,Description,Amount,Category,Date
T3844,Other Suppliers,"Miscellaneous expense from Vance, Robinson and Choi",10429.45,Miscellaneous,2024-08-08
T3845,Other Suppliers,"Office Supplies expense from Owens, Harris and Best",43795.75,Miscellaneous,2024-08-12
T3846,Other Suppliers,Miscellaneous expense from Reeves LLC,5877.62,Miscellaneous,2025-04-04
T3847,Other Suppliers,Training expense from Jenkins Inc,12755.21,Training,2024-06-23
T3848,Other Suppliers,Office Supplies expense from Collins Inc,7708.89,Miscellaneous,2025-03-23
T3849,Other Suppliers,TRAVEL expense from Murphy-James,15091.19,Travel,2025-02-16
T3850,Other Suppliers,"TRAVEL expense from Banks, Richard and Chan",5715.25,Travel,2025-01-18
T3851,Other Suppliers,Marketing expense from Fisher-Wells,15892.32,Marketing,2024-10-02
T3852,Other Suppliers,TRAVEL expense from Howell Group,48392.35,Travel,2024-09-22
T3853,Other Suppliers,Miscellaneous expense from Waller-Mendoza,40869.5,Miscellaneous,2025-04-12
T3854,Other Suppliers,Training expense from Williams and Sons,33919.28,Training,2024-06-16
T3855,Other Suppliers,Utilities expense from Fernandez-Johnson,4226.02,Utilities,2025-02-26
T3856,Other Suppliers,TRAVEL expense from Garcia-Davis,25014.57,Travel,2024-12-20
T3857,Other Suppliers,Maintenance expense from Williams-Stewart,6140.62,Maintenance,2024-10-29
T3858,Other Suppliers,Miscellaneous expense from Wilson Inc,32923.24,Miscellaneous,2025-02-10
T3859,Other Suppliers,Miscellaneous expense from Cook-Smith,36037.64,Miscellaneous,2024-11-17
T3860,Other Suppliers,Consultation expense from Flowers Group,20622.12,Consulting,2024-07-29
T3861,Other Suppliers,Consultation expense from Meyers-Coleman,37883.77,Consulting,2024-07-22
T3862,Other Suppliers,"TRAVEL expense from Martin, Hunt and West",31335.06,Travel,2025-04-15
T3863,Other Suppliers,"Consultation expense from Nichols, Buckley and Hill",6640.74,Consulting,2024-11-14
T3864,Other Suppliers,Miscellaneous expense from Russo Group,1640.41,Miscellaneous,2025-04-02
T3865,Other Suppliers,Miscellaneous expense from Golden-Erickson,43798.94,Miscellaneous,2024-11-14
T3866,Other Suppliers,"TRAVEL expense from Kaiser, Hoover and Johnson",35097.97,Travel,2024-12-15
T3867,Other Suppliers,"Office Supplies expense from Bailey, Cox and Shields",49883.63,Miscellaneous,2024-06-13
T3868,Other Suppliers,Miscellaneous expense from Jackson PLC,49786.84,Miscellaneous,2024-09-11
T3869,Other Suppliers,"TRAVEL expense from Miller, Henderson and Leach",6416.63,Travel,2024-12-07
T3870,Other Suppliers,Utilities expense from Johnson-Lowe,49825.93,Utilities,2025-04-07
T3871,Other Suppliers,TRAVEL expense from Washington PLC,30426.3,Travel,2025-03-16
T3872,Other Suppliers,Maintenance expense from White Group,17544.07,Maintenance,2025-04-07
T3873,Other Suppliers,"Marketing expense from Cabrera, Larsen and Johnson",23271.36,Marketing,2025-04-04
T3874,Other Suppliers,"Office Supplies expense from Reyes, Pierce and Weber",38665.2,Miscellaneous,2024-09-18
T3875,Other Suppliers,"Marketing expense from Hamilton, Weber and Owen",29100.16,Marketing,2025-05-23
T3876,Other Suppliers,Consultation expense from King PLC,18525.8,Consulting,2024-06-27
T3877,Other Suppliers,"Office Supplies expense from Nguyen, Williams and Burgess",40472.44,Miscellaneous,2024-07-17
T3878,Other Suppliers,Utilities expense from Powers-Nolan,25784.33,Utilities,2025-05-30
T3879,Other Suppliers,"Maintenance expense from Warren, Anderson and Fowler",25730.72,Maintenance,2024-07-29
T3880,Other Suppliers,Maintenance expense from Meyer LLC,43008.8,Maintenance,2025-05-23
T3881,Other Suppliers,Consultation expense from Stone-Woods,44642.24,Consulting,2025-01-01
T3882,Other Suppliers,"Miscellaneous expense from Porter, Cruz and Rich",1319.9,Miscellaneous,2024-11-01
T3883,Other Suppliers,Office Supplies expense from Johnson-Sullivan,30206.59,Miscellaneous,2025-03-12
T3884,Other Suppliers,Maintenance expense from Anderson-Andrews,17738.82,Maintenance,2025-01-03
T3885,Other Suppliers,Miscellaneous expense from Owens Inc,10721.09,Miscellaneous,2025-01-16
T3886,Other Suppliers,Maintenance expense from Anderson-Lucas,9920.04,Maintenance,2025-05-21
T3887,Other Suppliers,Utilities expense from Henderson Ltd,1381.96,Utilities,2025-03-15
T3888,Other Suppliers,Utilities expense from Lynch Group,38093.69,Utilities,2024-12-05
T3889,Other Suppliers,Office Supplies expense from Martinez-Roberts,27392.25,Miscellaneous,2024-12-22
T3890,Other Suppliers,"TRAVEL expense from Harris, Cabrera and Dorsey",8887.38,Travel,2024-07-19
T3891,Other Suppliers,Miscellaneous expense from Lewis Inc,10500.65,Miscellaneous,2024-06-10
T3892,Other Suppliers,"Consultation expense from Gonzalez, Roberts and Blake",34315.46,Consulting,2024-11-18
T3893,Other Suppliers,Miscellaneous expense from Richards-Taylor,32473.84,Miscellaneous,2025-02-11
T3894,Other Suppliers,"Office Supplies expense from Burns, Martin and Howard",39957.27,Miscellaneous,2025-03-24
T3895,Other Suppliers,Maintenance expense from Rodriguez-Forbes,9243.73,Maintenance,2025-05-12
T3896,Other Suppliers,Consultation expense from Bentley-Mcgrath,48045.58,Consulting,2024-06-09
T3897,Other Suppliers,Office Supplies expense from Reed and Sons,23272.76,Miscellaneous,2024-06-10
T3898,Other Suppliers,Training expense from Banks Group,9663.64,Training,2025-03-18
T3899,Other Suppliers,Training expense from Gray Inc,17150.25,Training,2024-08-01
T3900,Other Suppliers,Marketing expense from Hess-Hunter,10185.74,Marketing,2024-12-18
T3901,Other Suppliers,Utilities expense from Mcdowell Inc,29910.15,Utilities,2024-07-22
T3902,Other Suppliers,Maintenance expense from Jenkins PLC,35119.28,Maintenance,2024-06-12
T3903,Other Suppliers,Miscellaneous expense from Flores Group,26415.28,Miscellaneous,2025-05-08
T3904,Other Suppliers,"Miscellaneous expense from Garcia, Carrillo and Rosales",48777.71,Miscellaneous,2024-08-06
T3905,Other Suppliers,TRAVEL expense from Smith PLC,45201.55,Travel,2025-06-04
T3906,Other Suppliers,"Office Supplies expense from Gross, Swanson and Webb",37447.37,Miscellaneous,2025-02-03
T3907,Other Suppliers,TRAVEL expense from Jones-Floyd,42351.97,Travel,2025-03-18
T3908,Other Suppliers,TRAVEL expense from Powers-Davis,42073.52,Travel,2024-12-07
T3909,Other Suppliers,"Marketing expense from Riddle, Bowman and Aguirre",49826.28,Marketing,2025-05-23
T3910,Other Suppliers,"Training expense from Campos, Snyder and Harper",36764.41,Training,2024-09-23
T3911,Other Suppliers,"Office Supplies expense from Phillips, Pittman and Bartlett",15542.33,Miscellaneous,2024-12-15
T3912,Other Suppliers,Office Supplies expense from Mullen and Sons,36093.43,Miscellaneous,2025-03-17
T3913,Other Suppliers,Marketing expense from Hughes-Turner,24184.79,Marketing,2025-02-24
T3914,Other Suppliers,"Utilities expense from Blair, Young and Best",15303.48,Utilities,2025-03-04
T3915,Other Suppliers,Utilities expense from Cross LLC,41911.68,Utilities,2024-11-13
T3916,Other Suppliers,Office Supplies expense from Davis Ltd,24601.11,Miscellaneous,2024-07-24
T3917,Other Suppliers,TRAVEL expense from Barton Inc,29778.8,Travel,2024-06-20
T3918,Other Suppliers,"Office Supplies expense from Brooks, Pineda and Jones",1107.34,Miscellaneous,2025-05-27
T3919,Other Suppliers,TRAVEL expense from Forbes-Hughes,15410.64,Travel,2025-03-04
T3920,Other Suppliers,"Training expense from Lewis, Trevino and Pope",36909.93,Training,2024-10-24
T3921,Other Suppliers,"Utilities expense from Smith, Flynn and Weeks",24949.31,Utilities,2024-10-29
T3922,Other Suppliers,"Office Supplies expense from Hill, Smith and Dougherty",10885.87,Miscellaneous,2024-06-16
T3923,Other Suppliers,Utilities expense from Cruz-Sanchez,9084.9,Utilities,2024-06-10
T3924,Other Suppliers,Marketing expense from Hill and Sons,47712.37,Marketing,2024-08-07
T3925,Other Suppliers,Training expense from Chapman Ltd,30112.85,Training,2024-10-15
T3926,Other Suppliers,Maintenance expense from Thompson Inc,41087.03,Maintenance,2024-11-03
T3927,Other Suppliers,Maintenance expense from Hartman and Sons,38731.61,Maintenance,2025-04-06
T3928,Other Suppliers,Consultation expense from Crawford Group,19391.77,Consulting,2024-08-02
T3929,Other Suppliers,Marketing expense from Bryant Group,39168.39,Marketing,2024-10-27
T3930,Other Suppliers,"Consultation expense from Davenport, Gilbert and Thomas",1291.09,Consulting,2025-03-06
T3931,Other Suppliers,Marketing expense from Pierce-Mcbride,25505.32,Marketing,2024-07-25
T3932,Other Suppliers,Utilities expense from Hobbs LLC,29730.96,Utilities,2024-09-17
T3933,Other Suppliers,Training expense from Ramos-Smith,18957.37,Training,2024-11-20
T3934,Other Suppliers,Consultation expense from Brown LLC,44214.26,Consulting,2024-10-26
T3935,Other Suppliers,"Miscellaneous expense from Dominguez, Miles and Gomez",24117.63,Miscellaneous,2025-01-23
T3936,Other Suppliers,"Marketing expense from Walker, Baker and Dennis",12586.99,Marketing,2024-12-24
T3937,Other Suppliers,Utilities expense from Bennett LLC,25636.74,Utilities,2025-05-17
T3938,Other Suppliers,Training expense from Kim and Sons,24744.72,Training,2024-12-04
T3939,Other Suppliers,Consultation expense from Berry-Morgan,20070.8,Consulting,2024-12-06
T3940,Other Suppliers,Miscellaneous expense from Fisher-Carter,41023.1,Miscellaneous,2025-05-25
T3941,Other Suppliers,Office Supplies expense from Ballard PLC,22099.62,Miscellaneous,2024-11-10
T3942,Other Suppliers,"Maintenance expense from Garcia, Booker and Adams",4838.09,Maintenance,2024-11-26
T3943,Other Suppliers,"Utilities expense from Garner, Williams and Barrera",17661.5,Utilities,2025-01-15
T3944,Other Suppliers,Training expense from Davis and Sons,1299.18,Training,2024-08-27
T3945,Other Suppliers,"Consultation expense from Mitchell, Young and Williams",16176.53,Consulting,2024-07-19
T3946,Other Suppliers,Miscellaneous expense from Walter-Butler,4576.61,Miscellaneous,2025-04-28
T3947,Other Suppliers,"Training expense from Garcia, Simmons and Graves",13501.5,Training,2025-04-25
T3948,Other Suppliers,"Training expense from Simpson, Diaz and Greene",21198.17,Training,2024-08-10
T3949,Other Suppliers,Miscellaneous expense from Ferguson and Sons,19836.93,Miscellaneous,2024-11-09
T3950,Other Suppliers,"Consultation expense from Krause, Mills and Mitchell",24250.62,Consulting,2024-09-03
T3951,Other Suppliers,"Consultation expense from Hines, Brown and Burns",46052.21,Consulting,2024-08-03
T3952,Other Suppliers,"Office Supplies expense from Hayes, Middleton and Ingram",2130.07,Miscellaneous,2024-08-19
T3953,Other Suppliers,Training expense from Campbell PLC,21190.37,Training,2024-06-07
T3954,Other Suppliers,Training expense from Flowers PLC,12643.43,Training,2025-03-28
T3955,Other Suppliers,"Training expense from Rubio, Martin and Morrison",5722.67,Training,2024-09-15
T3956,Other Suppliers,Training expense from Howe Ltd,48412.5,Training,2025-02-07
T3957,Other Suppliers,"Consultation expense from Hopkins, Garza and Mcmahon",45845.88,Consulting,2025-04-21
T3958,Other Suppliers,Maintenance expense from Bell PLC,28749.68,Maintenance,2024-11-11
T3959,Other Suppliers,Marketing expense from Kane Group,5536.68,Marketing,2024-07-31
T3960,Other Suppliers,"Maintenance expense from Campbell, Russell and Roman",31849.08,Maintenance,2025-02-04
T3961,Other Suppliers,"Training expense from Allen, Klein and Roberts",33422.61,Training,2025-05-07
T3962,Other Suppliers,"Miscellaneous expense from Zamora, King and Clayton",17798.56,Miscellaneous,2024-12-31
T3963,Other Suppliers,Consultation expense from Ramos Inc,37276.38,Consulting,2025-02-21
T3964,Other Suppliers,"Utilities expense from Robinson, Ramirez and Rodriguez",48411.24,Utilities,2025-01-06
T3965,Other Suppliers,TRAVEL expense from Farmer Group,21838.46,Travel,2024-07-14
T3966,Other Suppliers,Maintenance expense from Morgan LLC,39397.81,Maintenance,2024-08-07
T3967,Other Suppliers,TRAVEL expense from Baker-Williamson,33523.42,Travel,2024-11-17
T3968,Other Suppliers,TRAVEL expense from Ross LLC,7295.57,Travel,2024-09-29
T3969,Other Suppliers,Office Supplies expense from Espinoza-Smith,47245.71,Miscellaneous,2024-10-10
T3970,Other Suppliers,"Consultation expense from Schneider, Brooks and Castro",36583.42,Consulting,2024-11-20
T3971,Other Suppliers,"TRAVEL expense from Davies, Reynolds and Davis",28156.78,Travel,2024-10-18
T3972,Other Suppliers,Maintenance expense from Simpson-Reynolds,26046.76,Maintenance,2025-01-10
T3973,Other Suppliers,"Maintenance expense from Jackson, Ponce and Gonzalez",8745.83,Maintenance,2025-02-12
T3974,Other Suppliers,"Miscellaneous expense from Johnson, Miller and Miles",5256.69,Miscellaneous,2024-11-18
T3975,Other Suppliers,TRAVEL expense from Ramirez Inc,24352.19,Travel,2025-02-21
T3976,Other Suppliers,Miscellaneous expense from Brown LLC,15604.31,Miscellaneous,2025-04-21
T3977,Other Suppliers,"Utilities expense from Garner, Mccoy and Carter",40574.42,Utilities,2025-04-27
T3978,Other Suppliers,Office Supplies expense from Evans Inc,27754.92,Miscellaneous,2024-11-03
T3979,Other Suppliers,"Training expense from Evans, Byrd and Evans",46067.41,Training,2024-07-31
T3980,Other Suppliers,TRAVEL expense from Lopez-Skinner,7246.54,Travel,2024-07-01
T3981,Other Suppliers,"Training expense from Nelson, Farley and Taylor",41236.52,Training,2024-10-12
T3982,Other Suppliers,"TRAVEL expense from Smith, Johnson and Preston",2731.52,Travel,2025-06-02
T3983,Other Suppliers,Marketing expense from Klein Inc,10803.76,Marketing,2024-11-02
T3984,Other Suppliers,Maintenance expense from Allen LLC,14194.45,Maintenance,2025-03-12
T3985,Other Suppliers,TRAVEL expense from Daniels-Smith,18767.28,Travel,2024-07-19
T3986,Other Suppliers,Maintenance expense from Collins-Wood,37932.01,Maintenance,2025-03-17
T3987,Other Suppliers,"TRAVEL expense from Oliver, Brown and Curry",29541.16,Travel,2024-09-12
T3988,Other Suppliers,Maintenance expense from Salinas-Butler,11109.29,Maintenance,2025-03-11
T3989,Other Suppliers,Miscellaneous expense from King-Hale,14722.62,Miscellaneous,2024-07-13
T3990,Other Suppliers,"Maintenance expense from Keith, Watts and Guzman",12884.91,Maintenance,2024-12-27
T3991,Other Suppliers,Consultation expense from Walker and Sons,36920.2,Consulting,2024-12-20
T3992,Other Suppliers,"Utilities expense from Woodard, Bailey and Johnson",3553.87,Utilities,2024-06-07
T3993,Other Suppliers,"Marketing expense from Howell, Dawson and Brooks",41467.25,Marketing,2024-07-30
T3994,Other Suppliers,Marketing expense from Chung-Smith,27463.05,Marketing,2025-04-24
T3995,Other Suppliers,Office Supplies expense from Newton Ltd,38829.29,Miscellaneous,2024-12-10
T3996,Other Suppliers,"Marketing expense from Spencer, Wilson and Rodriguez",15643.73,Marketing,2024-07-26
T3997,Other Suppliers,Marketing expense from Contreras LLC,38426.63,Marketing,2024-08-16
T3998,Other Suppliers,TRAVEL expense from Harris Group,12460.86,Travel,2024-06-20
T3999,Other Suppliers,"Marketing expense from Scott, May and Hernandez",7499.46,Marketing,2024-08-20
T4000,Other Suppliers,"Miscellaneous expense from Hansen, Nguyen and Long",49535.74,Miscellaneous,2025-03-12
T4001,Other Suppliers,"Utilities expense from King, Page and Vasquez",44168.64,Utilities,2025-04-15
T4002,Other Suppliers,Maintenance expense from Long LLC,47662.71,Maintenance,2024-10-23
T4003,Other Suppliers,Consultation expense from Adams LLC,18669.18,Consulting,2024-06-18
T4004,Other Suppliers,Office Supplies expense from Evans-Freeman,21731.6,Miscellaneous,2024-10-24
T4005,Other Suppliers,Consultation expense from Jones Group,28736.57,Consulting,2025-04-19
T4006,Other Suppliers,Maintenance expense from Washington-Vargas,42771.97,Maintenance,2025-01-19
T4007,Other Suppliers,Miscellaneous expense from Johns-Young,5841.22,Miscellaneous,2025-01-06
T4008,Other Suppliers,Utilities expense from Baker-Macias,19890.31,Utilities,2024-09-20
T4009,Other Suppliers,Miscellaneous expense from Thomas-Baker,48697.93,Miscellaneous,2025-02-11
T4010,Other Suppliers,"Miscellaneous expense from Morris, Wilson and Gillespie",36446.38,Miscellaneous,2024-11-01
T4011,Other Suppliers,"Marketing expense from Forbes, Jordan and Combs",29903.54,Marketing,2024-10-06
T4012,Other Suppliers,"Miscellaneous expense from Garrett, Anderson and Gray",25344.72,Miscellaneous,2024-12-13
T4013,Other Suppliers,"Miscellaneous expense from Young, Strickland and Rush",35102.39,Miscellaneous,2025-01-01
T4014,Other Suppliers,Office Supplies expense from Butler-Kelley,493.46,Miscellaneous,2025-03-12
T4015,Other Suppliers,Miscellaneous expense from Silva-Walsh,4064.38,Miscellaneous,2024-09-04
T4016,Other Suppliers,Office Supplies expense from Vang Ltd,41063.18,Miscellaneous,2024-08-09
T4017,Other Suppliers,"Office Supplies expense from Allen, Garrett and Watson",43368.18,Miscellaneous,2024-07-07
T4018,Other Suppliers,Utilities expense from Morales-Valentine,28336.63,Utilities,2024-08-15
T4019,Other Suppliers,Marketing expense from Mason-Keith,5016.93,Marketing,2025-04-20
T4020,Other Suppliers,Consultation expense from Williams-Pena,22054.54,Consulting,2025-03-22
T4021,Other Suppliers,Training expense from Davenport PLC,4340.52,Training,2024-11-30
T4022,Other Suppliers,TRAVEL expense from Rodgers Inc,25137.28,Travel,2024-07-11
T4023,Other Suppliers,"Training expense from Lucas, Smith and Lee",28806.0,Training,2024-12-08
T4024,Other Suppliers,"Office Supplies expense from Oliver, Thompson and White",48057.38,Miscellaneous,2024-11-07
